0,0.23622479426342513,0,1
0.4181239541473827,-0.23622479426342513,0,1
0.26918974940243223,0,0,1
0.009055700686621426,0.12321467183491552,0,1
-0.1653939135929473,0.09828738405270909,0,1
0.09618767131295936,-0.147418927107974,0,1
0.03877687813859931,0.24881723097071062,0,1
0.0246574289455872,-0.11248141463459138,0,1
0.08145599177680374,0.22403989575830485,0,1
0.05954926462567722,-0.3111413319945264,0,1
0.06179751409576972,0.11298737136747394,0,1
0.28439464927042946,-0.23630488024702223,0,1
-0.47855309873278573,0.45542241791805144,0,1
-0.10900849581056815,0.1559460930068433,0,1
0.12240278845589214,0.05472281442500049,0,1
-0.02036300722672013,-0.058482261615938835,0,1
0.23939534260405448,-0.2055772169845872,0,1
0.1728082544378604,-0.29949749284814364,0,1
-0.023362672490607972,-0.10253435390122556,0,1
-0.40090849607159884,0,0,1
-0.06950267406684218,0.2163391660661042,0,1
0.10225706710984628,0.0655425799557211,0,1
-0.13512602502417037,0.031020562992793765,0,1
0.07751526149702415,-0.06547401958351562,0,1
0.14408402429310585,0.09991253670188194,0,1
0.02373331442637583,0.2901214021655471,0,1
0.20225763241333783,-0.237699757199552,0,1
0.40554958977512157,0.059492222814307216,0,1
0.0013331499317468243,-0.21448522592986635,0,1
0.2644797023088874,0.21026671085103038,0,1
0.2452239046754079,0.3301066413419604,0,1
0.23217900244124356,0.19390298218876656,0,1
-3.174189453755926,-1.9790458023651787,1,0
0,0,1,0
0,0,1,0
0.37688218424797343,0.2614459277659338,0,1
0.03150369303762879,0.1943327413120749,0,1
0.051660461236117894,0.3550938915725743,0,1
0.4204891718790981,0.3578249228945841,0,1
0.07980112244452342,-0.13462263815101871,0,1
-0.26402021641886,0.32683479076447264,0,1
0.09312127775193779,0.14956174867183836,0,1
-0.2220644889470823,0.024098029764725526,0,1
-0.08951083194346893,0.14972158000839353,0,1
0.034418398172389064,0.0949093025405805,0,1
0.42431173907726927,0.37630284487549037,0,1
-1.9365925105375266,-3.1555031420196493,1,0
0,0,1,0
0,0,1,0
0,0.4215967786502802,0,1
0.2489994032554762,0.12361161596570247,0,1
-0.2489994032554762,0.26455211918325006,0,1
0.23537037126883836,0.20292704758339175,0,1
0.20030375062124345,0.15298411226112285,0,1
0.05013254868891104,-0.024701495854120514,0,1
